Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,amount,type
6571406FC4,CONTRACT-END,CENTRALE,2019-08-31 00:00:00.000,Variant 1,1,100000.0,SERVIZI
6571768A81,CREATION,CENTRALE,2016-03-04 00:00:00.000,Variant 3,3,56000.0,SERVIZI
6571768A81,AWARD,CENTRALE,2016-05-03 00:00:00.000,Variant 3,3,56000.0,SERVIZI
6571768A81,CONTRACT-START,CENTRALE,2016-05-09 00:00:00.000,Variant 3,3,56000.0,SERVIZI
6571768A81,CONTRACT-END,CENTRALE,2017-05-02 00:00:00.000,Variant 3,3,56000.0,SERVIZI
6571768A81,VARIANT,CENTRALE,2017-05-11 00:00:00.000,Variant 3,3,56000.0,SERVIZI
6577535198,CREATION,CENTRALE,2016-04-13 00:00:00.000,Variant 5,5,278239.0,SERVIZI
6577535198,AWARD,CENTRALE,2016-07-26 00:00:00.000,Variant 5,5,278239.0,SERVIZI
6577535198,CONTRACT-START,CENTRALE,2016-11-11 00:00:00.000,Variant 5,5,278239.0,SERVIZI
6577535198,SUBCONTRACT,CENTRALE,2018-01-17 00:00:00.000,Variant 5,5,278239.0,SERVIZI
6577535198,VARIANT,CENTRALE,2019-03-18 00:00:00.000,Variant 5,5,278239.0,SERVIZI
6577535198,CONTRACT-END,CENTRALE,2019-11-09 00:00:00.000,Variant 5,5,278239.0,SERVIZI
6577559565,CREATION,CENTRALE,2016-04-13 00:00:00.000,Variant 1,1,278239.0,SERVIZI
6577559565,AWARD,CENTRALE,2016-07-26 00:00:00.000,Variant 1,1,278239.0,SERVIZI
6577559565,CONTRACT-START,CENTRALE,2016-11-11 00:00:00.000,Variant 1,1,278239.0,SERVIZI
6577559565,VARIANT,CENTRALE,2019-04-18 00:00:00.000,Variant 1,1,278239.0,SERVIZI
6577559565,CONTRACT-END,CENTRALE,2019-11-09 00:00:00.000,Variant 1,1,278239.0,SERVIZI
6577571F49,CREATION,CENTRALE,2016-04-13 00:00:00.000,Variant 1,1,301454.75,SERVIZI
6577571F49,AWARD,CENTRALE,2016-07-26 00:00:00.000,Variant 1,1,301454.75,SERVIZI
6577571F49,CONTRACT-START,CENTRALE,2016-11-11 00:00:00.000,Variant 1,1,301454.75,SERVIZI
6577571F49,VARIANT,CENTRALE,2019-04-18 00:00:00.000,Variant 1,1,301454.75,SERVIZI
6577571F49,CONTRACT-END,CENTRALE,2019-11-09 00:00:00.000,Variant 1,1,301454.75,SERVIZI
65775741C7,CREATION,CENTRALE,2016-04-13 00:00:00.000,Variant 1,1,324570.5,SERVIZI
65775741C7,AWARD,CENTRALE,2016-07-26 00:00:00.000,Variant 1,1,324570.5,SERVIZI
65775741C7,CONTRACT-START,CENTRALE,2016-11-25 00:00:00.000,Variant 1,1,324570.5,SERVIZI
65775741C7,VARIANT,CENTRALE,2019-04-18 00:00:00.000,Variant 1,1,324570.5,SERVIZI
65775741C7,CONTRACT-END,CENTRALE,2019-11-09 00:00:00.000,Variant 1,1,324570.5,SERVIZI
65775806B9,CREATION,CENTRALE,2016-04-13 00:00:00.000,Variant 1,1,370902.0,SERVIZI
65775806B9,AWARD,CENTRALE,2016-07-26 00:00:00.000,Variant 1,1,370902.0,SERVIZI
65775806B9,CONTRACT-START,CENTRALE,2016-11-21 00:00:00.000,Variant 1,1,370902.0,SERVIZI
65775806B9,VARIANT,CENTRALE,2019-04-18 00:00:00.000,Variant 1,1,370902.0,SERVIZI
65775806B9,CONTRACT-END,CENTRALE,2019-11-09 00:00:00.000,Variant 1,1,370902.0,SERVIZI
6577585AD8,CREATION,CENTRALE,2016-04-13 00:00:00.000,Variant 1,1,353050.75,SERVIZI
6577585AD8,AWARD,CENTRALE,2016-07-26 00:00:00.000,Variant 1,1,353050.75,SERVIZI
6577585AD8,CONTRACT-START,CENTRALE,2016-11-16 00:00:00.000,Variant 1,1,353050.75,SERVIZI
6577585AD8,VARIANT,CENTRALE,2019-04-18 00:00:00.000,Variant 1,1,353050.75,SERVIZI
6577585AD8,CONTRACT-END,CENTRALE,2019-11-09 00:00:00.000,Variant 1,1,353050.75,SERVIZI
657760073A,CREATION,CENTRALE,2016-04-13 00:00:00.000,Variant 1,1,360820.75,SERVIZI
657760073A,AWARD,CENTRALE,2016-07-26 00:00:00.000,Variant 1,1,360820.75,SERVIZI
657760073A,CONTRACT-START,CENTRALE,2016-11-25 00:00:00.000,Variant 1,1,360820.75,SERVIZI
657760073A,VARIANT,CENTRALE,2019-04-18 00:00:00.000,Variant 1,1,360820.75,SERVIZI
657760073A,CONTRACT-END,CENTRALE,2019-11-09 00:00:00.000,Variant 1,1,360820.75,SERVIZI
65776039B3,CREATION,CENTRALE,2016-04-13 00:00:00.000,Variant 1,1,360820.75,SERVIZI
65776039B3,AWARD,CENTRALE,2016-07-26 00:00:00.000,Variant 1,1,360820.75,SERVIZI
65776039B3,CONTRACT-START,CENTRALE,2016-11-17 00:00:00.000,Variant 1,1,360820.75,SERVIZI
65776039B3,VARIANT,CENTRALE,2019-04-18 00:00:00.000,Variant 1,1,360820.75,SERVIZI
65776039B3,CONTRACT-END,CENTRALE,2019-11-09 00:00:00.000,Variant 1,1,360820.75,SERVIZI
6578985E28,CREATION,EMILIA ROMAGNA,2016-03-26 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,PUBLICATION-EU,EMILIA ROMAGNA,2016-03-26 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,PUBLICATION-IT,EMILIA ROMAGNA,2016-04-01 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,AWARD,EMILIA ROMAGNA,2016-05-26 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,CONTRACT-START,EMILIA ROMAGNA,2016-08-08 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,VARIANT,EMILIA ROMAGNA,2016-10-27 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,STATUS,EMILIA ROMAGNA,2016-12-31 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,STATUS,EMILIA ROMAGNA,2017-06-30 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,CONTRACT-END,EMILIA ROMAGNA,2018-06-30 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6578985E28,VARIANT,EMILIA ROMAGNA,2018-07-20 00:00:00.000,Variant 143,143,2074644.12,SERVIZI
6579185337,CREATION,EMILIA ROMAGNA,2016-02-03 00:00:00.000,Variant 2,2,199900.0,SERVIZI
6579185337,AWARD,EMILIA ROMAGNA,2016-03-07 00:00:00.000,Variant 2,2,199900.0,SERVIZI
6579185337,CONTRACT-START,EMILIA ROMAGNA,2016-04-13 00:00:00.000,Variant 2,2,199900.0,SERVIZI
6579185337,VARIANT,EMILIA ROMAGNA,2016-12-23 00:00:00.000,Variant 2,2,199900.0,SERVIZI
6579185337,VARIANT,EMILIA ROMAGNA,2017-06-26 00:00:00.000,Variant 2,2,199900.0,SERVIZI
6579185337,CONTRACT-END,EMILIA ROMAGNA,2017-10-27 00:00:00.000,Variant 2,2,199900.0,SERVIZI
6579239FC3,CREATION,EMILIA ROMAGNA,2016-02-03 00:00:00.000,Variant 24,24,94000.0,SERVIZI
6579239FC3,AWARD,EMILIA ROMAGNA,2016-03-07 00:00:00.000,Variant 24,24,94000.0,SERVIZI
6579239FC3,CONTRACT-START,EMILIA ROMAGNA,2016-04-26 00:00:00.000,Variant 24,24,94000.0,SERVIZI
6579239FC3,SUBCONTRACT,EMILIA ROMAGNA,2016-06-06 00:00:00.000,Variant 24,24,94000.0,SERVIZI
6579239FC3,VARIANT,EMILIA ROMAGNA,2016-12-23 00:00:00.000,Variant 24,24,94000.0,SERVIZI
6579239FC3,VARIANT,EMILIA ROMAGNA,2017-06-26 00:00:00.000,Variant 24,24,94000.0,SERVIZI
6579239FC3,CONTRACT-END,EMILIA ROMAGNA,2017-10-27 00:00:00.000,Variant 24,24,94000.0,SERVIZI
6579281270,CREATION,VENETO,2016-01-27 00:00:00.000,Variant 1,1,94704.66,SERVIZI
6579281270,AWARD,VENETO,2016-03-14 00:00:00.000,Variant 1,1,94704.66,SERVIZI
6579281270,CONTRACT-START,VENETO,2016-05-16 00:00:00.000,Variant 1,1,94704.66,SERVIZI
6579281270,VARIANT,VENETO,2016-11-25 00:00:00.000,Variant 1,1,94704.66,SERVIZI
6579281270,CONTRACT-END,VENETO,2019-04-18 00:00:00.000,Variant 1,1,94704.66,SERVIZI
65814120FF,CREATION,FRIULI VENEZIA GIULIA,2016-02-04 00:00:00.000,Variant 1,1,169625.0,SERVIZI
65814120FF,AWARD,FRIULI VENEZIA GIULIA,2016-03-23 00:00:00.000,Variant 1,1,169625.0,SERVIZI
65814120FF,CONTRACT-START,FRIULI VENEZIA GIULIA,2016-04-27 00:00:00.000,Variant 1,1,169625.0,SERVIZI
65814120FF,VARIANT,FRIULI VENEZIA GIULIA,2016-05-31 00:00:00.000,Variant 1,1,169625.0,SERVIZI
65814120FF,CONTRACT-END,FRIULI VENEZIA GIULIA,2017-06-15 00:00:00.000,Variant 1,1,169625.0,SERVIZI
6582038595,CREATION,PA TRENTO,2016-02-15 00:00:00.000,Variant 11,11,156878.34,SERVIZI
6582038595,AWARD,PA TRENTO,2016-03-11 00:00:00.000,Variant 11,11,156878.34,SERVIZI
6582038595,CONTRACT-START,PA TRENTO,2016-08-25 00:00:00.000,Variant 11,11,156878.34,SERVIZI
6582038595,VARIANT,PA TRENTO,2018-03-21 00:00:00.000,Variant 11,11,156878.34,SERVIZI
6582038595,CONTRACT-END,PA TRENTO,2019-03-20 00:00:00.000,Variant 11,11,156878.34,SERVIZI
6582038595,STATUS,PA TRENTO,2019-08-08 00:00:00.000,Variant 11,11,156878.34,SERVIZI
658320589E,CREATION,SICILIA,2016-02-09 00:00:00.000,Variant 144,144,170000.0,SERVIZI
658320589E,AWARD,SICILIA,2016-05-26 00:00:00.000,Variant 144,144,170000.0,SERVIZI
658320589E,CONTRACT-START,SICILIA,2016-05-26 00:00:00.000,Variant 144,144,170000.0,SERVIZI
658320589E,CONTRACT-START,SICILIA,2017-03-14 00:00:00.000,Variant 144,144,170000.0,SERVIZI
658320589E,AWARD,SICILIA,2017-05-15 00:00:00.000,Variant 144,144,170000.0,SERVIZI
658320589E,VARIANT,SICILIA,2017-08-02 00:00:00.000,Variant 144,144,170000.0,SERVIZI
658320589E,VARIANT,SICILIA,2018-02-08 00:00:00.000,Variant 144,144,170000.0,SERVIZI
658320589E,CONTRACT-END,SICILIA,2018-10-13 00:00:00.000,Variant 144,144,170000.0,SERVIZI
6583791C32,CREATION,VALLE DAOSTA,2016-02-12 00:00:00.000,Variant 2,2,200000.0,SERVIZI
6583791C32,AWARD,VALLE DAOSTA,2016-02-29 00:00:00.000,Variant 2,2,200000.0,SERVIZI
6583791C32,CONTRACT-START,VALLE DAOSTA,2016-04-22 00:00:00.000,Variant 2,2,200000.0,SERVIZI
6583791C32,VARIANT,VALLE DAOSTA,2020-02-18 00:00:00.000,Variant 2,2,200000.0,SERVIZI
6583791C32,VARIANT,VALLE DAOSTA,2020-06-08 00:00:00.000,Variant 2,2,200000.0,SERVIZI
6583791C32,CONTRACT-END,VALLE DAOSTA,2020-10-31 00:00:00.000,Variant 2,2,200000.0,SERVIZI
65839038A0,CREATION,SARDEGNA,2016-02-09 00:00:00.000,Variant 1,1,206000.0,SERVIZI
65839038A0,AWARD,SARDEGNA,2016-06-13 00:00:00.000,Variant 1,1,206000.0,SERVIZI
65839038A0,CONTRACT-START,SARDEGNA,2016-08-30 00:00:00.000,Variant 1,1,206000.0,SERVIZI
65839038A0,VARIANT,SARDEGNA,2017-04-10 00:00:00.000,Variant 1,1,206000.0,SERVIZI
65839038A0,CONTRACT-END,SARDEGNA,2018-04-13 00:00:00.000,Variant 1,1,206000.0,SERVIZI
6585049A55,CREATION,CENTRALE,2016-02-12 00:00:00.000,Variant 1,1,120000.0,SERVIZI
6585049A55,AWARD,CENTRALE,2016-06-13 00:00:00.000,Variant 1,1,120000.0,SERVIZI
6585049A55,CONTRACT-START,CENTRALE,2016-09-19 00:00:00.000,Variant 1,1,120000.0,SERVIZI
6585049A55,VARIANT,CENTRALE,2017-07-18 00:00:00.000,Variant 1,1,120000.0,SERVIZI
6585049A55,CONTRACT-END,CENTRALE,2017-09-18 00:00:00.000,Variant 1,1,120000.0,SERVIZI
6585302B1D,CREATION,FRIULI VENEZIA GIULIA,2016-03-10 00:00:00.000,Variant 3,3,45086.29,SERVIZI
6585302B1D,AWARD,FRIULI VENEZIA GIULIA,2016-04-26 00:00:00.000,Variant 3,3,45086.29,SERVIZI
6585302B1D,CONTRACT-START,FRIULI VENEZIA GIULIA,2016-05-24 00:00:00.000,Variant 3,3,45086.29,SERVIZI
6585302B1D,CONTRACT-END,FRIULI VENEZIA GIULIA,2017-02-06 00:00:00.000,Variant 3,3,45086.29,SERVIZI
6585302B1D,VARIANT,FRIULI VENEZIA GIULIA,2017-05-15 00:00:00.000,Variant 3,3,45086.29,SERVIZI
6587284EB5,CREATION,CENTRALE,2016-02-10 00:00:00.000,Variant 1,1,180000.0,SERVIZI
6587284EB5,AWARD,CENTRALE,2016-02-11 00:00:00.000,Variant 1,1,180000.0,SERVIZI
6587284EB5,CONTRACT-START,CENTRALE,2016-02-12 00:00:00.000,Variant 1,1,180000.0,SERVIZI
6587284EB5,VARIANT,CENTRALE,2016-04-28 00:00:00.000,Variant 1,1,180000.0,SERVIZI
6587284EB5,CONTRACT-END,CENTRALE,2016-12-31 00:00:00.000,Variant 1,1,180000.0,SERVIZI
6588022FB9,CREATION,EMILIA ROMAGNA,2016-02-26 00:00:00.000,Variant 1,1,205000.0,SERVIZI
6588022FB9,AWARD,EMILIA ROMAGNA,2016-04-04 00:00:00.000,Variant 1,1,205000.0,SERVIZI
6588022FB9,CONTRACT-START,EMILIA ROMAGNA,2016-04-18 00:00:00.000,Variant 1,1,205000.0,SERVIZI
6588022FB9,VARIANT,EMILIA ROMAGNA,2017-05-22 00:00:00.000,Variant 1,1,205000.0,SERVIZI
6588022FB9,CONTRACT-END,EMILIA ROMAGNA,2017-06-30 00:00:00.000,Variant 1,1,205000.0,SERVIZI
65880273DD,CREATION,CENTRALE,2016-02-17 00:00:00.000,Variant 1,1,52000.0,SERVIZI
65880273DD,AWARD,CENTRALE,2016-03-14 00:00:00.000,Variant 1,1,52000.0,SERVIZI
65880273DD,CONTRACT-START,CENTRALE,2016-07-22 00:00:00.000,Variant 1,1,52000.0,SERVIZI
65880273DD,VARIANT,CENTRALE,2018-02-01 00:00:00.000,Variant 1,1,52000.0,SERVIZI
65880273DD,CONTRACT-END,CENTRALE,2018-12-14 00:00:00.000,Variant 1,1,52000.0,SERVIZI
659113048A,CREATION,EMILIA ROMAGNA,2016-03-25 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,AWARD,EMILIA ROMAGNA,2016-03-25 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,CONTRACT-START,EMILIA ROMAGNA,2016-03-25 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2016-05-31 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2016-06-07 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2016-06-21 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2016-06-24 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2016-07-28 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2016-08-09 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2016-09-07 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2016-09-15 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,VARIANT,EMILIA ROMAGNA,2016-11-14 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,CONTRACT-END,EMILIA ROMAGNA,2016-12-31 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2017-01-12 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2017-01-30 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2017-02-09 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659113048A,STATUS,EMILIA ROMAGNA,2017-12-07 00:00:00.000,Variant 145,145,1302201.0,SERVIZI
659351872D,CREATION,PA BOLZANO,2016-02-23 00:00:00.000,Variant 4,4,67172.22,SERVIZI
659351872D,AWARD,PA BOLZANO,2016-03-29 00:00:00.000,Variant 4,4,67172.22,SERVIZI
659351872D,CONTRACT-START,PA BOLZANO,2016-05-05 00:00:00.000,Variant 4,4,67172.22,SERVIZI
659351872D,VARIANT,PA BOLZANO,2016-12-30 00:00:00.000,Variant 4,4,67172.22,SERVIZI
659351872D,VARIANT,PA BOLZANO,2017-10-09 00:00:00.000,Variant 4,4,67172.22,SERVIZI
659351872D,VARIANT,PA BOLZANO,2018-11-27 00:00:00.000,Variant 4,4,67172.22,SERVIZI
659351872D,CONTRACT-END,PA BOLZANO,2020-02-07 00:00:00.000,Variant 4,4,67172.22,SERVIZI
6594202BA0,CREATION,EMILIA ROMAGNA,2016-02-16 00:00:00.000,Variant 1,1,199234.69,SERVIZI
6594202BA0,AWARD,EMILIA ROMAGNA,2016-03-09 00:00:00.000,Variant 1,1,199234.69,SERVIZI
6594202BA0,CONTRACT-START,EMILIA ROMAGNA,2016-03-17 00:00:00.000,Variant 1,1,199234.69,SERVIZI
6594202BA0,VARIANT,EMILIA ROMAGNA,2016-12-30 00:00:00.000,Variant 1,1,199234.69,SERVIZI
6594202BA0,CONTRACT-END,EMILIA ROMAGNA,2016-12-31 00:00:00.000,Variant 1,1,199234.69,SERVIZI
659506971A,CREATION,LAZIO,2016-03-09 00:00:00.000,Variant 1,1,167500.0,SERVIZI
659506971A,AWARD,LAZIO,2016-03-22 00:00:00.000,Variant 1,1,167500.0,SERVIZI
659506971A,CONTRACT-START,LAZIO,2016-08-04 00:00:00.000,Variant 1,1,167500.0,SERVIZI
659506971A,VARIANT,LAZIO,2016-09-27 00:00:00.000,Variant 1,1,167500.0,SERVIZI
659506971A,CONTRACT-END,LAZIO,2017-03-31 00:00:00.000,Variant 1,1,167500.0,SERVIZI
6595290D78,CREATION,VENETO,2016-03-14 00:00:00.000,Variant 4,4,124545.58,SERVIZI
6595290D78,AWARD,VENETO,2016-08-01 00:00:00.000,Variant 4,4,124545.58,SERVIZI
6595290D78,CONTRACT-START,VENETO,2016-12-23 00:00:00.000,Variant 4,4,124545.58,SERVIZI
6595290D78,VARIANT,VENETO,2017-10-19 00:00:00.000,Variant 4,4,124545.58,SERVIZI
6595290D78,VARIANT,VENETO,2018-03-15 00:00:00.000,Variant 4,4,124545.58,SERVIZI
6595290D78,VARIANT,VENETO,2018-07-06 00:00:00.000,Variant 4,4,124545.58,SERVIZI
6595290D78,CONTRACT-END,VENETO,2018-12-06 00:00:00.000,Variant 4,4,124545.58,SERVIZI
6595680F4E,CREATION,FRIULI VENEZIA GIULIA,2016-04-05 00:00:00.000,Variant 2,2,165000.0,SERVIZI
6595680F4E,AWARD,FRIULI VENEZIA GIULIA,2016-07-18 00:00:00.000,Variant 2,2,165000.0,SERVIZI
6595680F4E,CONTRACT-START,FRIULI VENEZIA GIULIA,2016-09-19 00:00:00.000,Variant 2,2,165000.0,SERVIZI
6595680F4E,VARIANT,FRIULI VENEZIA GIULIA,2019-08-12 00:00:00.000,Variant 2,2,165000.0,SERVIZI
6595680F4E,VARIANT,FRIULI VENEZIA GIULIA,2020-02-10 00:00:00.000,Variant 2,2,165000.0,SERVIZI
6595680F4E,CONTRACT-END,FRIULI VENEZIA GIULIA,2020-04-30 00:00:00.000,Variant 2,2,165000.0,SERVIZI
6596109158,CREATION,CAMPANIA,2016-02-17 00:00:00.000,Variant 42,42,199200.0,SERVIZI
6596109158,AWARD,CAMPANIA,2016-03-04 00:00:00.000,Variant 42,42,199200.0,SERVIZI
6596109158,CONTRACT-END,CAMPANIA,2016-05-10 00:00:00.000,Variant 42,42,199200.0,SERVIZI
6596109158,CONTRACT-START,CAMPANIA,2016-05-12 00:00:00.000,Variant 42,42,199200.0,SERVIZI
6596109158,VARIANT,CAMPANIA,2016-06-07 00:00:00.000,Variant 42,42,199200.0,SERVIZI
6597665564,CREATION,CENTRALE,2016-02-19 00:00:00.000,Variant 1,1,311040.0,SERVIZI
6597665564,AWARD,CENTRALE,2016-03-09 00:00:00.000,Variant 1,1,311040.0,SERVIZI
6597665564,CONTRACT-START,CENTRALE,2016-04-01 00:00:00.000,Variant 1,1,311040.0,SERVIZI
6597665564,VARIANT,CENTRALE,2017-12-18 00:00:00.000,Variant 1,1,311040.0,SERVIZI
6597665564,CONTRACT-END,CENTRALE,2019-03-31 00:00:00.000,Variant 1,1,311040.0,SERVIZI
659861555B,CREATION,PA BOLZANO,2016-02-18 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659861555B,AWARD,PA BOLZANO,2016-03-16 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659861555B,CONTRACT-START,PA BOLZANO,2016-04-21 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659861555B,STATUS,PA BOLZANO,2017-05-30 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659861555B,VARIANT,PA BOLZANO,2017-11-10 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659861555B,STATUS,PA BOLZANO,2017-12-07 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659861555B,STATUS,PA BOLZANO,2018-11-19 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659861555B,CONTRACT-END,PA BOLZANO,2019-11-19 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659861555B,STATUS,PA BOLZANO,2019-11-19 00:00:00.000,Variant 30,30,50550.78,SERVIZI
659874724A,CREATION,TOSCANA,2016-08-11 00:00:00.000,Variant 2,2,94000.0,SERVIZI
659874724A,AWARD,TOSCANA,2016-12-22 00:00:00.000,Variant 2,2,94000.0,SERVIZI
659874724A,CONTRACT-START,TOSCANA,2017-02-21 00:00:00.000,Variant 2,2,94000.0,SERVIZI
659874724A,VARIANT,TOSCANA,2019-02-12 00:00:00.000,Variant 2,2,94000.0,SERVIZI
659874724A,VARIANT,TOSCANA,2019-06-17 00:00:00.000,Variant 2,2,94000.0,SERVIZI
659874724A,CONTRACT-END,TOSCANA,2019-10-30 00:00:00.000,Variant 2,2,94000.0,SERVIZI
65991048E3,CREATION,CENTRALE,2016-08-01 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,AWARD,CENTRALE,2017-02-27 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,CONTRACT-START,CENTRALE,2017-04-05 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,SUBCONTRACT,CENTRALE,2017-05-03 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,STATUS,CENTRALE,2017-07-07 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,STATUS,CENTRALE,2017-08-08 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,STATUS,CENTRALE,2017-09-06 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,STATUS,CENTRALE,2017-11-03 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,STATUS,CENTRALE,2018-02-02 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,SUBCONTRACT,CENTRALE,2018-05-29 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,STATUS,CENTRALE,2018-06-01 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,VARIANT,CENTRALE,2018-06-12 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,STATUS,CENTRALE,2018-07-31 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,CONTRACT-END,CENTRALE,2018-08-31 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,STATUS,CENTRALE,2018-09-25 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65991048E3,SUBCONTRACT,CENTRALE,2018-10-24 00:00:00.000,Variant 146,146,1800000.0,SERVIZI
65999589A1,CREATION,SARDEGNA,2016-02-24 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,AWARD,SARDEGNA,2017-03-14 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,CONTRACT-START,SARDEGNA,2017-05-22 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,STATUS,SARDEGNA,2017-11-30 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,SUBCONTRACT,SARDEGNA,2018-02-13 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,STATUS,SARDEGNA,2018-05-15 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,VARIANT,SARDEGNA,2018-05-16 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,STATUS,SARDEGNA,2018-12-05 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,STATUS,SARDEGNA,2019-03-08 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,STATUS,SARDEGNA,2020-01-28 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,CONTRACT-END,SARDEGNA,2020-07-12 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,STATUS,SARDEGNA,2020-08-07 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
65999589A1,TESTING,SARDEGNA,2020-09-07 00:00:00.000,Variant 147,147,3390000.0,SERVIZI
660053669D,CREATION,PA BOLZANO,2016-02-22 00:00:00.000,Variant 34,34,112000.0,SERVIZI
660053669D,AWARD,PA BOLZANO,2016-03-31 00:00:00.000,Variant 34,34,112000.0,SERVIZI
660053669D,CONTRACT-START,PA BOLZANO,2016-05-03 00:00:00.000,Variant 34,34,112000.0,SERVIZI
660053669D,CONTRACT-END,PA BOLZANO,2019-05-31 00:00:00.000,Variant 34,34,112000.0,SERVIZI
660053669D,VARIANT,PA BOLZANO,2020-04-08 00:00:00.000,Variant 34,34,112000.0,SERVIZI
660053669D,VARIANT,PA BOLZANO,2020-08-05 00:00:00.000,Variant 34,34,112000.0,SERVIZI
66036353FE,CREATION,CENTRALE,2016-03-09 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
66036353FE,AWARD,CENTRALE,2016-06-15 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
66036353FE,STATUS,CENTRALE,2016-07-28 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
66036353FE,CONTRACT-START,CENTRALE,2016-10-24 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
66036353FE,STATUS,CENTRALE,2017-06-01 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
66036353FE,STATUS,CENTRALE,2017-09-15 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
66036353FE,VARIANT,CENTRALE,2019-03-18 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
66036353FE,STATUS,CENTRALE,2019-06-01 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
66036353FE,STATUS,CENTRALE,2020-01-01 00:00:00.000,Variant 148,148,1050000.0,SERVIZI
